114,0.24113801121711731,"In immigration matters, once our asylum obligations are fulfilled, do you want us to be able to fix ourselves annual targets set by Parliament?",27
115,0.7181658148765564,What are you proposing to meet this challenge who will last?,12
116,0.5,The question of secularism is still in France subject of important debates.,13
117,0.88811337947845459,"Secularism is the primordial value so that can live together, in good intelligence and harmony, different convictions, religious or philosophical.",24
118,0.772050678730011,It is synonymous with freedom because it allows everyone to live by his choices.,15
119,0.23537737131118774,How to strengthen the principles of secularism in the relationship between the State and the religions of our country?,20
120,0.87733328342437744,How to ensure respect by all mutual understanding and values intangibles of the Republic?,15
121,0.91831940412521362,"In the coming weeks, I invite you to debate to answer these questions decisive for the future of our Nation.",22
122,0.10134494304656982,"I also wish you could go beyond of these subjects that I propose to you, to evoke any concrete topic you would have the impression that it could improve your everyday existence.",34
123,0.74504280090332031,This debate is an unprecedented initiative of which I have the firm will draw all the conclusions.,18
124,0.22851619124412537,This is neither an election nor a referendum.,9
125,0.5,"It's your personal expression, corresponding to your story, your opinions, your priorities, which is here expected, without distinction age and social condition.",29
126,0.7544715404510498,"It is, I believe, a big step forward for our Republic than to consult its citizens in this way.",22
127,0.983712911605835,"For guarantee your freedom of speech I want that this consultation is organized in independence, and be framed by all guarantees of loyalty and transparency.",27
128,0.17571708559989929,This is how I intend to transform with you anger in solutions.,13
129,0.5,"Your proposals will help build a new contract for the Nation, to structure the action of the Government and the Parliament, but also the positions of France at European and international.",34
130,0.92448842525482178,I will give you some account directly in the month following the end of debate.,16
131,0.87632656097412109,"Dear French, dear French, my dear ones compatriots, I wish the greatest many of you can participate in this great debate in order to do useful work for the future of our country.",37
132,0.90430712699890137,"In trust, Emmanuel Macron",5
